iso3,country,region,area,fuel,year,people,pc_fuel,fuel_tons3
ZMB,Lusaka,ssa,Rural,electric,2042,0.524234583,0.428571429,224.6719639
ZMB,Lusaka,ssa,Rural,electric,2043,0.48364989,0.428571429,207.2785241
ZMB,Lusaka,ssa,Rural,electric,2044,0.439728415,0.428571429,188.4550349
ZMB,Lusaka,ssa,Rural,electric,2045,0.392470158,0.428571429,168.2014963
ZMB,Lusaka,ssa,Rural,electric,2046,0.343375936,0.428571429,147.1611153
ZMB,Lusaka,ssa,Rural,electric,2047,0.290404678,0.428571429,124.4591476
ZMB,Lusaka,ssa,Rural,electric,2048,0.233556384,0.428571429,100.0955932
ZMB,Lusaka,ssa,Rural,electric,2049,0.172831055,0.428571429,74.07045214
ZMB,Lusaka,ssa,Rural,electric,2050,0.10822869,0.428571429,46.38372439
ZMB,Lusaka,ssa,Rural,pellets,2010,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2011,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2012,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2013,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2014,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2015,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2016,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2017,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2018,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2019,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2020,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2021,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2022,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2023,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2024,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2025,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2026,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2027,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2028,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2029,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2030,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2031,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2032,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2033,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2034,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2035,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2036,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2037,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2038,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2039,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2040,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2041,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2042,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2043,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2044,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2045,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2046,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2047,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2048,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2049,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,pellets,2050,0,0.117391304,0
ZMB,Lusaka,ssa,Rural,ethanol,2010,0,0.076944999,0
ZMB,Lusaka,ssa,Rural,ethanol,2011,0.001120792,0.076944999,0.086239375
ZMB,Lusaka,ssa,Rural,ethanol,2012,0.002355431,0.076944999,0.181238627
ZMB,Lusaka,ssa,Rural,ethanol,2013,0.003703915,0.076944999,0.284997754
ZMB,Lusaka,ssa,Rural,ethanol,2014,0.005166246,0.076944999,0.397516758
ZMB,Lusaka,ssa,Rural,ethanol,2015,0.006742422,0.076944999,0.518795637
ZMB,Lusaka,ssa,Rural,ethanol,2016,0.008585529,0.076944999,0.660613544
ZMB,Lusaka,ssa,Rural,ethanol,2017,0.010593511,0.076944999,0.81511771
ZMB,Lusaka,ssa,Rural,ethanol,2018,0.012766368,0.076944999,0.982308137
ZMB,Lusaka,ssa,Rural,ethanol,2019,0.015104098,0.076944999,1.162184823
ZMB,Lusaka,ssa,Rural,ethanol,2020,0.017606703,0.076944999,1.354747769
ZMB,Lusaka,ssa,Rural,ethanol,2021,0.019770986,0.076944999,1.521278479
ZMB,Lusaka,ssa,Rural,ethanol,2022,0.022008652,0.076944999,1.693455723
ZMB,Lusaka,ssa,Rural,ethanol,2023,0.024319703,0.076944999,1.8712795
ZMB,Lusaka,ssa,Rural,ethanol,2024,0.023878303,0.076944999,1.837315968
ZMB,Lusaka,ssa,Rural,ethanol,2025,0.02340157,0.076944999,1.800633734
ZMB,Lusaka,ssa,Rural,ethanol,2026,0.023250802,0.076944999,1.789032898
ZMB,Lusaka,ssa,Rural,ethanol,2027,0.023034592,0.076944999,1.772396685
ZMB,Lusaka,ssa,Rural,ethanol,2028,0.022752942,0.076944999,1.750725097
ZMB,Lusaka,ssa,Rural,ethanol,2029,0.02240585,0.076944999,1.724018132
ZMB,Lusaka,ssa,Rural,ethanol,2030,0.021993318,0.076944999,1.692275791
ZMB,Lusaka,ssa,Rural,ethanol,2031,0.021570224,0.076944999,1.659720869
ZMB,Lusaka,ssa,Rural,ethanol,2032,0.021075913,0.076944999,1.621686065
ZMB,Lusaka,ssa,Rural,ethanol,2033,0.020510383,0.076944999,1.578171381
ZMB,Lusaka,ssa,Rural,ethanol,2034,0.019873635,0.076944999,1.529176816
ZMB,Lusaka,ssa,Rural,ethanol,2035,0.019165669,0.076944999,1.47470237
ZMB,Lusaka,ssa,Rural,ethanol,2036,0.018467201,0.076944999,1.420958724
ZMB,Lusaka,ssa,Rural,ethanol,2037,0.017685983,0.076944999,1.360847956
ZMB,Lusaka,ssa,Rural,ethanol,2038,0.016822017,0.076944999,1.294370068
ZMB,Lusaka,ssa,Rural,ethanol,2039,0.015875302,0.076944999,1.221525059
ZMB,Lusaka,ssa,Rural,ethanol,2040,0.014845837,0.076944999,1.14231293
ZMB,Lusaka,ssa,Rural,ethanol,2041,0.013793914,0.076944999,1.061372692
ZMB,Lusaka,ssa,Rural,ethanol,2042,0.012645844,0.076944999,0.973034442
ZMB,Lusaka,ssa,Rural,ethanol,2043,0.011401627,0.076944999,0.87729818
ZMB,Lusaka,ssa,Rural,ethanol,2044,0.010061264,0.076944999,0.774163906
ZMB,Lusaka,ssa,Rural,ethanol,2045,0.008624753,0.076944999,0.663631619
ZMB,Lusaka,ssa,Rural,ethanol,2046,0.00712323,0.076944999,0.548096924
ZMB,Lusaka,ssa,Rural,ethanol,2047,0.005509993,0.076944999,0.423966414
ZMB,Lusaka,ssa,Rural,ethanol,2048,0.003785043,0.076944999,0.291240091
ZMB,Lusaka,ssa,Rural,ethanol,2049,0.001948378,0.076944999,0.149917952
ZMB,Lusaka,ssa,Rural,ethanol,2050,0,0.076944999,0
ZMB,Lusaka,ssa,Rural,biogas,2010,0,0.144418605,0
ZMB,Lusaka,ssa,Rural,biogas,2011,0.001120792,0.144418605,0.161863285
ZMB,Lusaka,ssa,Rural,biogas,2012,0.002355431,0.144418605,0.340168043
ZMB,Lusaka,ssa,Rural,biogas,2013,0.003703915,0.144418605,0.534914273
ZMB,Lusaka,ssa,Rural,biogas,2014,0.005166246,0.144418605,0.746101976
ZMB,Lusaka,ssa,Rural,biogas,2015,0.006742422,0.144418605,0.973731151
ZMB,Lusaka,ssa,Rural,biogas,2016,0.008585529,0.144418605,1.239910169
ZMB,Lusaka,ssa,Rural,biogas,2017,0.010593511,0.144418605,1.529900118
ZMB,Lusaka,ssa,Rural,biogas,2018,0.012766368,0.144418605,1.843700995
ZMB,Lusaka,ssa,Rural,biogas,2019,0.015104098,0.144418605,2.181312803
ZMB,Lusaka,ssa,Rural,biogas,2020,0.017606703,0.144418605,2.54273554
ZMB,Lusaka,ssa,Rural,biogas,2021,0.019770986,0.144418605,2.855298191
ZMB,Lusaka,ssa,Rural,biogas,2022,0.022008652,0.144418605,3.178458861
ZMB,Lusaka,ssa,Rural,biogas,2023,0.024319703,0.144418605,3.512217549
ZMB,Lusaka,ssa,Rural,biogas,2024,0.023878303,0.144418605,3.448471158
ZMB,Lusaka,ssa,Rural,biogas,2025,0.02340157,0.144418605,3.379622018
ZMB,Lusaka,ssa,Rural,biogas,2026,0.023250802,0.144418605,3.357848328
ZMB,Lusaka,ssa,Rural,biogas,2027,0.023034592,0.144418605,3.326623704
ZMB,Lusaka,ssa,Rural,biogas,2028,0.022752942,0.144418605,3.285948149
ZMB,Lusaka,ssa,Rural,biogas,2029,0.02240585,0.144418605,3.23582166
ZMB,Lusaka,ssa,Rural,biogas,2030,0.021993318,0.144418605,3.17624424
ZMB,Lusaka,ssa,Rural,biogas,2031,0.021570224,0.144418605,3.115141678
ZMB,Lusaka,ssa,Rural,biogas,2032,0.021075913,0.144418605,3.04375389
ZMB,Lusaka,ssa,Rural,biogas,2033,0.020510383,0.144418605,2.962080876
ZMB,Lusaka,ssa,Rural,biogas,2034,0.019873635,0.144418605,2.870122635
ZMB,Lusaka,ssa,Rural,biogas,2035,0.019165669,0.144418605,2.767879168
ZMB,Lusaka,ssa,Rural,biogas,2036,0.018467201,0.144418605,2.667007342
ZMB,Lusaka,ssa,Rural,biogas,2037,0.017685983,0.144418605,2.554185023
ZMB,Lusaka,ssa,Rural,biogas,2038,0.016822017,0.144418605,2.429412211
ZMB,Lusaka,ssa,Rural,biogas,2039,0.015875302,0.144418605,2.292688905
ZMB,Lusaka,ssa,Rural,biogas,2040,0.014845837,0.144418605,2.144015107
ZMB,Lusaka,ssa,Rural,biogas,2041,0.013793914,0.144418605,1.992097811
ZMB,Lusaka,ssa,Rural,biogas,2042,0.012645844,0.144418605,1.826295133
ZMB,Lusaka,ssa,Rural,biogas,2043,0.011401627,0.144418605,1.646607075
ZMB,Lusaka,ssa,Rural,biogas,2044,0.010061264,0.144418605,1.453033636
ZMB,Lusaka,ssa,Rural,biogas,2045,0.008624753,0.144418605,1.245574816
ZMB,Lusaka,ssa,Rural,biogas,2046,0.00712323,0.144418605,1.02872694
ZMB,Lusaka,ssa,Rural,biogas,2047,0.005509993,0.144418605,0.795745521
ZMB,Lusaka,ssa,Rural,biogas,2048,0.003785043,0.144418605,0.546630558
ZMB,Lusaka,ssa,Rural,biogas,2049,0.001948378,0.144418605,0.281382051
ZMB,Lusaka,ssa,Rural,biogas,2050,0,0.144418605,0
ZMB,Lusaka,ssa,Rural,other,2010,0,0,0
ZMB,Lusaka,ssa,Rural,other,2011,0,0,0
ZMB,Lusaka,ssa,Rural,other,2012,0,0,0
ZMB,Lusaka,ssa,Rural,other,2013,0,0,0
ZMB,Lusaka,ssa,Rural,other,2014,0,0,0
ZMB,Lusaka,ssa,Rural,other,2015,0,0,0
ZMB,Lusaka,ssa,Rural,other,2016,0,0,0
ZMB,Lusaka,ssa,Rural,other,2017,0,0,0
ZMB,Lusaka,ssa,Rural,other,2018,0,0,0
ZMB,Lusaka,ssa,Rural,other,2019,0,0,0
ZMB,Lusaka,ssa,Rural,other,2020,0,0,0
ZMB,Lusaka,ssa,Rural,other,2021,0,0,0
ZMB,Lusaka,ssa,Rural,other,2022,0,0,0
ZMB,Lusaka,ssa,Rural,other,2023,0,0,0
ZMB,Lusaka,ssa,Rural,other,2024,0,0,0
ZMB,Lusaka,ssa,Rural,other,2025,0,0,0
ZMB,Lusaka,ssa,Rural,other,2026,0,0,0
ZMB,Lusaka,ssa,Rural,other,2027,0,0,0
ZMB,Lusaka,ssa,Rural,other,2028,0,0,0
ZMB,Lusaka,ssa,Rural,other,2029,0,0,0
ZMB,Lusaka,ssa,Rural,other,2030,0,0,0
ZMB,Lusaka,ssa,Rural,other,2031,0,0,0
ZMB,Lusaka,ssa,Rural,other,2032,0,0,0
ZMB,Lusaka,ssa,Rural,other,2033,0,0,0
ZMB,Lusaka,ssa,Rural,other,2034,0,0,0
ZMB,Lusaka,ssa,Rural,other,2035,0,0,0
ZMB,Lusaka,ssa,Rural,other,2036,0,0,0
ZMB,Lusaka,ssa,Rural,other,2037,0,0,0
ZMB,Lusaka,ssa,Rural,other,2038,0,0,0
ZMB,Lusaka,ssa,Rural,other,2039,0,0,0
ZMB,Lusaka,ssa,Rural,other,2040,0,0,0
ZMB,Lusaka,ssa,Rural,other,2041,0,0,0
ZMB,Lusaka,ssa,Rural,other,2042,0,0,0
ZMB,Lusaka,ssa,Rural,other,2043,0,0,0
ZMB,Lusaka,ssa,Rural,other,2044,0,0,0
ZMB,Lusaka,ssa,Rural,other,2045,0,0,0
ZMB,Lusaka,ssa,Rural,other,2046,0,0,0
ZMB,Lusaka,ssa,Rural,other,2047,0,0,0
ZMB,Lusaka,ssa,Rural,other,2048,0,0,0
ZMB,Lusaka,ssa,Rural,other,2049,0,0,0
ZMB,Lusaka,ssa,Rural,other,2050,0,0,0
ZMB,NotLusaka,ssa,Urban,fuelwood,2010,207.9714004,0.44,91507.41618
ZMB,NotLusaka,ssa,Urban,fuelwood,2011,157.9415374,0.44,69494.27644
ZMB,NotLusaka,ssa,Urban,fuelwood,2012,144.4775976,0.44,63570.14296
ZMB,NotLusaka,ssa,Urban,fuelwood,2013,146.4614473,0.44,64443.03683
ZMB,NotLusaka,ssa,Urban,fuelwood,2014,149.1640424,0.44,65632.17866
ZMB,NotLusaka,ssa,Urban,fuelwood,2015,152.2181471,0.44,66975.98472
ZMB,NotLusaka,ssa,Urban,fuelwood,2016,142.629908,0.44,62757.15954
ZMB,NotLusaka,ssa,Urban,fuelwood,2017,132.8961428,0.44,58474.30281
ZMB,NotLusaka,ssa,Urban,fuelwood,2018,117.062555,0.44,51507.52419
ZMB,NotLusaka,ssa,Urban,fuelwood,2019,107.1937044,0.44,47165.22994
ZMB,NotLusaka,ssa,Urban,fuelwood,2020,97.39957956,0.44,42855.815
ZMB,NotLusaka,ssa,Urban,fuelwood,2021,97.50438671,0.44,42901.93015
ZMB,NotLusaka,ssa,Urban,fuelwood,2022,97.54396455,0.44,42919.3444
ZMB,NotLusaka,ssa,Urban,fuelwood,2023,97.37100268,0.44,42843.24118
ZMB,NotLusaka,ssa,Urban,fuelwood,2024,112.9152544,0.44,49682.71192
ZMB,NotLusaka,ssa,Urban,fuelwood,2025,130.5302537,0.44,57433.31162
ZMB,NotLusaka,ssa,Urban,fuelwood,2026,140.2177085,0.44,61695.79173
ZMB,NotLusaka,ssa,Urban,fuelwood,2027,151.2466627,0.44,66548.53161
ZMB,NotLusaka,ssa,Urban,fuelwood,2028,163.0044377,0.44,71721.95257
ZMB,NotLusaka,ssa,Urban,fuelwood,2029,175.4324281,0.44,77190.26834
ZMB,NotLusaka,ssa,Urban,fuelwood,2030,187.8608847,0.44,82658.78928
ZMB,NotLusaka,ssa,Urban,fuelwood,2031,201.0274534,0.44,88452.07951
ZMB,NotLusaka,ssa,Urban,fuelwood,2032,213.8712773,0.44,94103.36202
ZMB,NotLusaka,ssa,Urban,fuelwood,2033,227.5856102,0.44,100137.6685
ZMB,NotLusaka,ssa,Urban,fuelwood,2034,242.1328231,0.44,106538.4422
ZMB,NotLusaka,ssa,Urban,fuelwood,2035,256.4830017,0.44,112852.5207
ZMB,NotLusaka,ssa,Urban,fuelwood,2036,270.1990865,0.44,118887.5981
ZMB,NotLusaka,ssa,Urban,fuelwood,2037,284.4105956,0.44,125140.6621
ZMB,NotLusaka,ssa,Urban,fuelwood,2038,298.8017302,0.44,131472.7613
ZMB,NotLusaka,ssa,Urban,fuelwood,2039,313.63424,0.44,137999.0656
ZMB,NotLusaka,ssa,Urban,fuelwood,2040,329.8901037,0.44,145151.6456
ZMB,NotLusaka,ssa,Urban,fuelwood,2041,342.4643137,0.44,150684.298
ZMB,NotLusaka,ssa,Urban,fuelwood,2042,357.4205051,0.44,157265.0222
ZMB,NotLusaka,ssa,Urban,fuelwood,2043,372.995415,0.44,164117.9826
ZMB,NotLusaka,ssa,Urban,fuelwood,2044,388.7898784,0.44,171067.5465
ZMB,NotLusaka,ssa,Urban,fuelwood,2045,404.9220536,0.44,178165.7036
ZMB,NotLusaka,ssa,Urban,fuelwood,2046,420.5629196,0.44,185047.6846
ZMB,NotLusaka,ssa,Urban,fuelwood,2047,435.6341122,0.44,191679.0094
ZMB,NotLusaka,ssa,Urban,fuelwood,2048,452.1392523,0.44,198941.271
ZMB,NotLusaka,ssa,Urban,fuelwood,2049,468.8254327,0.44,206283.1904
ZMB,NotLusaka,ssa,Urban,fuelwood,2050,485.1431409,0.44,213462.982
ZMB,NotLusaka,ssa,Urban,charcoal,2010,1588.729727,1.44,2287770.807
ZMB,NotLusaka,ssa,Urban,charcoal,2011,2562.243477,1.44,3689630.607
ZMB,NotLusaka,ssa,Urban,charcoal,2012,3616.085391,1.44,5207162.963
ZMB,NotLusaka,ssa,Urban,charcoal,2013,3422.449586,1.44,4928327.404
ZMB,NotLusaka,ssa,Urban,charcoal,2014,3211.46223,1.44,4624505.611
ZMB,NotLusaka,ssa,Urban,charcoal,2015,2976.242503,1.44,4285789.204
ZMB,NotLusaka,ssa,Urban,charcoal,2016,3266.394037,1.44,4703607.414
ZMB,NotLusaka,ssa,Urban,charcoal,2017,3582.882358,1.44,5159350.595
ZMB,NotLusaka,ssa,Urban,charcoal,2018,4529.271874,1.44,6522151.499
ZMB,NotLusaka,ssa,Urban,charcoal,2019,4699.918106,1.44,6767882.073
ZMB,NotLusaka,ssa,Urban,charcoal,2020,4885.278052,1.44,7034800.394
ZMB,NotLusaka,ssa,Urban,charcoal,2021,5117.669891,1.44,7369444.643
ZMB,NotLusaka,ssa,Urban,charcoal,2022,5356.965827,1.44,7714030.791
ZMB,NotLusaka,ssa,Urban,charcoal,2023,5601.304686,1.44,8065878.748
ZMB,NotLusaka,ssa,Urban,charcoal,2024,5875.923009,1.44,8461329.133
ZMB,NotLusaka,ssa,Urban,charcoal,2025,6187.646061,1.44,8910210.327
ZMB,NotLusaka,ssa,Urban,charcoal,2026,6463.063606,1.428,9229254.829
ZMB,NotLusaka,ssa,Urban,charcoal,2027,6759.917124,1.416,9572042.648
ZMB,NotLusaka,ssa,Urban,charcoal,2028,7070.548527,1.404,9927050.132
ZMB,NotLusaka,ssa,Urban,charcoal,2029,7395.101813,1.392,10293981.72
ZMB,NotLusaka,ssa,Urban,charcoal,2030,7723.687401,1.38,10658688.61
ZMB,NotLusaka,ssa,Urban,charcoal,2031,8080.833733,1.368,11054580.55
ZMB,NotLusaka,ssa,Urban,charcoal,2032,8436.859076,1.356,11440380.91
ZMB,NotLusaka,ssa,Urban,charcoal,2033,8812.903074,1.344,11844541.73
ZMB,NotLusaka,ssa,Urban,charcoal,2034,9210.008228,1.332,12267730.96
ZMB,NotLusaka,ssa,Urban,charcoal,2035,9610.172623,1.32,12685427.86
ZMB,NotLusaka,ssa,Urban,charcoal,2036,10024.90544,1.308,13112576.31
ZMB,NotLusaka,ssa,Urban,charcoal,2037,10454.64067,1.296,13549214.31
ZMB,NotLusaka,ssa,Urban,charcoal,2038,10893.91988,1.284,13987793.13
ZMB,NotLusaka,ssa,Urban,charcoal,2039,11349.26351,1.272,14436263.18
ZMB,NotLusaka,ssa,Urban,charcoal,2040,11844.77111,1.26,14924411.6
ZMB,NotLusaka,ssa,Urban,charcoal,2041,12280.23986,1.26,15473102.22
ZMB,NotLusaka,ssa,Urban,charcoal,2042,12776.30206,1.26,16098140.59
ZMB,NotLusaka,ssa,Urban,charcoal,2043,13294.34758,1.26,16750877.96
ZMB,NotLusaka,ssa,Urban,charcoal,2044,13825.92234,1.26,17420662.15
ZMB,NotLusaka,ssa,Urban,charcoal,2045,14375.62798,1.26,18113291.26
ZMB,NotLusaka,ssa,Urban,charcoal,2046,14932.05487,1.26,18814389.14
ZMB,NotLusaka,ssa,Urban,charcoal,2047,15475.65776,1.26,19499328.77
ZMB,NotLusaka,ssa,Urban,charcoal,2048,16068.77166,1.26,20246652.29
ZMB,NotLusaka,ssa,Urban,charcoal,2049,16675.76145,1.26,21011459.42
ZMB,NotLusaka,ssa,Urban,charcoal,2050,17278.55956,1.26,21770985.04
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2010,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2011,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2012,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2013,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2014,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2015,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2016,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2017,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2018,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2019,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2020,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2021,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2022,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2023,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2024,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2025,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2026,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2027,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2028,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2029,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2030,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2031,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2032,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2033,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2034,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2035,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2036,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2037,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2038,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2039,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2040,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2041,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2042,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2043,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2044,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2045,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2046,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2047,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2048,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2049,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_fuelwood,2050,0,0.24,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2010,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2011,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2012,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2013,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2014,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2015,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2016,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2017,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2018,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2019,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2020,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2021,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2022,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2023,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2024,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2025,0,0.6,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2026,0,0.595,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2027,0,0.59,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2028,0,0.585,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2029,0,0.58,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2030,0,0.575,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2031,0,0.57,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2032,0,0.565,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2033,0,0.56,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2034,0,0.555,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2035,0,0.55,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2036,0,0.545,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2037,0,0.54,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2038,0,0.535,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2039,0,0.53,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2040,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2041,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2042,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2043,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2044,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2045,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2046,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2047,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2048,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2049,0,0.525,0
ZMB,NotLusaka,ssa,Urban,Imp_charcoal,2050,0,0.525,0
ZMB,NotLusaka,ssa,Urban,gas,2010,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2011,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2012,14.30340614,0.040909091,585.1393421
ZMB,NotLusaka,ssa,Urban,gas,2013,6.979615461,0.040909091,285.5297234
ZMB,NotLusaka,ssa,Urban,gas,2014,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2015,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2016,0,0.040909091,0
